the_geom,cartodb_id,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat,long,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,field_45,field_46,field_47,field_48,field_49,field_50,field_51,field_52,field_53,field_54
0101000020E610000066666666660659403A0664AF77773E40,296,673,,,beng bo si,亚火乡,Yahuo xiang,Ya Huo Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.46667,100.1,513334204,285,boan po dagon,513334204,285,boan po dagon,bon po dgon,Litang,G2304,li thang rdzong,G1KR673,,bon po dgon,,na,崩波寺,,beng bo si,610,bon po/,30.88135384,30.881,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDAD58403333333333F33D40,2771,1329,,康玛寺,Kangma si,宗西乡,Zongxi xiang,Zong Xi Xiang,542129,芒康县,Mangkang Xian,5421,Qamdo Diqu,Xizang,Kham_Lex_20120621,29.95,98.71667,542129209,187,,542129209,187,na,,Mangkang,G2179,smar khams rdzong,G1KR679,,,,na,康玛寺,宗西乡康玛寺,Kangma si,na,Sakya,9.603799612,9.604,na,na,na,na,na,,,,,,,,,,,
0101000020E610000077D1579066CC594045F0BF95EC144040,24,68,,在 宗教史要 中无与此寺相应名字的位于知木林乡的寺庙,,慈坝乡,Ciba xiang,Ci Ba Xiang,513228,黑水县,Heishui Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.16347,103.19376,513228214,158,Ri ddhi dgon,513228214,158,Ri ddhi dgon,ri ddhi dgon,na,G2332,khro chu rdzong,G1KR68,,,,,?,,?½????╗???????????????????,NA,B,5.675046819,18.745,,,,,,,,,,,,,,,,
0101000020E6100000289B728577E755403333333333F33D40,2799,1602,,,Takmo Lingka,,Data xiang,,542328,谢通门县,Xietongmen Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.95,87.61667,542328203,542328106,gling kha,542328203,542328106,gling kha,gling kha,Shetongmon,G2164,bzhad mthong smon rdzong,G1KR680,,,,Takmo Lingka,林卡寺,达摩林卡寺,na,1436,Sakya,1.801866734,1.802,x,x,x,x,"Xian Wenwuzhi lists 1437 as founding date, but Ferrari lists 1436.",,,,,,,,,,,
0101000020E6100000CDCCCCCCCC0C59403A0664AF77F73D40,2716,681,,,sa jia si,曲登乡,Qudeng xiang,Qu Deng Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.96667,100.2,513334210,272,s sky dagon,513334210,272,s sky dagon,,Litang,G2304,li thang rdzong,G1KR681,,sa skya dgon (li thang),,na,萨迦寺,理塘萨迦寺,sa jia si,1468,sa skya/,25.9285668,25.929,,,,,Next to or same seat as Qudeng,,,,,,,,,,,
0101000020E61000008E01D9EBDD0D5940F92CCF83BBFB3D40,2717,682,,,na ga si,曲登乡,Qudeng xiang,Qu Deng Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.98333,100.21667,513334210,271,nag guar dagon,513334210,271,nag guar dagon,nag gur dgon,Litang,G2304,li thang rdzong,G1KR682,,,,na,纳呷寺,,na ga si,na,sa skya/,25.9285668,25.929,,,,,"This Xiang not in my 1990 census GIS, but Xian Diminglu gives lat/long values for this Xiang.",,,,,,,,,,,
0101000020E6100000C2340C1F11F1584093C6681D55D53D40,410,683,,,lie ge si,喇嘛垭乡,Lamaya xiang,La Ma Ya Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.83333,99.76667,513334211,273,gans sgo dagon,513334211,273,gans sgo dagon,gnas sgo dgon,Litang,G2304,li thang rdzong,G1KR683,,,,na,列戈寺,,lie ge si,1164,dge lugs/,2.215771864,2.216,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F11F1584093C6681D55D53D40,411,684,,,rao xv zha cang,喇嘛垭乡,Lamaya xiang,La Ma Ya Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.83333,99.76667,513334211,274,bzang spyoad dagon,513334211,274,bzang spyoad dagon,bzang spyod dgon,Litang,G2304,li thang rdzong,G1KR684,,,,na,绕须扎仓,,rao xv zha cang,na,dge lugs/,2.215771864,2.216,,,,,,,,,,,,,,,,
0101000020E6100000F5673F5244F4584093C6681D55D53D40,2606,685,,,ke ri wa,喇嘛垭乡,Lamaya xiang,La Ma Ya Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.83333,99.81667,513334211,270,khoal ri dagon,513334211,270,khoal ri dagon,khol ri dgon,Litang,G2304,li thang rdzong,G1KR685,,,,na,柯日寺,,ke ri wa,1200,rnying ma/,2.215771864,2.216,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F11215940F92CCF83BBBB3D40,412,686,,,peng cuo ling si,上木拉乡,Shangmula xiang,Shang Mu La Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.73333,100.51667,513334213,259,phuan tshoagas ggliang dagon,513334213,259,phuan tshoagas ggliang dagon,phun tshogs gling dgon,Litang,G2304,li thang rdzong,G1KR686,,phun tshogs gling dgon,,na,彭错岭寺,,peng cuo ling si,na,dge lugs/,6.353240152,6.353,,,,,,,,,,,,,,,,
0101000020E6100000279B728577075840F92CCF83BBBB3D40,1432,1881,,松宗寺,Songzong si,松宗镇,Songzong zhen,Song Zong Zhen,542625,波密县,Bomi Xian,5426,Nyingchi Diqu,Xizang,Kham_Lex_20120621,29.73333,96.11667,542625100,541,,542625100,539,na,,Bomi,G2944,spo bo rdzong,G1KR686,,,,na,曲宗寺,,Quzong si,na,Geluk,6.202191441,6.202,na,na,na,na,na,,,,,,,,,,,
0101000020E6100000C2340C1F11215940F92CCF83BBBB3D40,2718,687,,,gong sha si,上木拉乡,Shangmula xiang,Shang Mu La Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.73333,100.51667,513334213,260,dagon gsar dagon,513334213,260,dagon gsar dagon,dgon gsar dgon,Litang,G2304,li thang rdzong,G1KR687,,,,na,贡沙寺,,gong sha si,1262,sa skya/,6.353240152,6.353,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A882859406666666666A63D40,2720,689,,,man zhou si,木拉乡,Mula xiang,Mu La Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.65,100.63333,513334215,262,m nydzu dagon,513334215,262,m nydzu dagon,many+dzu dgon,Litang,G2304,li thang rdzong,G1KR689,,,,na,满州寺,,man zhou si,na,sa skya/,8.826125331,8.826,,,,,,,,,,,,,,,,
0101000020E610000077D1579066CC594097A8DE1AD8164040,25,69,,(在 宗教史要 中位于黑水县的笨教寺院只有希维寺和维尔寺 - 后者建在知木林乡. ),,慈坝乡,Ciba xiang,Ci Ba Xiang,513228,黑水县,Heishui Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.17847,103.19376,513228214,152,Gnyan tso dgon,513228214,152,Gnyan tso dgon,gnyan tso dgon,na,G2332,khro chu rdzong,G1KR69,,,,,?,,?,957,B,18.74531367,18.745,,,,,,,,,,,,,,,,
0101000020E6100000CCCCCCCCCC2C56403233333333B33D40,2313,1605,,,Gonga Choding,,Danapu xiang,,542328,谢通门县,Xietongmen Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.7,88.7,542328205,542328110,mngon dga' chos sding,542328205,542328110,mngon dga' chos sding,mngon dga' chos sding,Shetongmon,G2164,bzhad mthong smon rdzong,G1KR690,,,,Gonga Choding,安嘎曲顶寺,,na,1500,Nyingma,3.36570015,3.366,1650,Geluk,x,x,1950s gonpa list records a Nyingma gonpa with 25 monks with this name similar enough to the Chinese name in the Xianzhi to warrant listing this way,,,,,,,,,,,
0101000020E6100000D8648D7A8818594006D3307C44C43D40,415,692,,,xiang yang si,甲洼乡,Jiawa xiang,Jia Wa Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.76667,100.38333,513334217,278,zhw mo dagon,513334217,278,zhw mo dagon,zhaw mo dgon,Litang,G2304,li thang rdzong,G1KR691,,,,na,向阳寺,,xiang yang si,na,dge lugs/,7.497188554,7.497,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A8818594006D3307C44C43D40,2721,693,,,ri la si,甲洼乡,Jiawa xiang,Jia Wa Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.76667,100.38333,513334217,279,ri nagas dagon,513334217,279,ri nagas dagon,ri nags dgon,Litang,G2304,li thang rdzong,G1KR692,,,,na,日拉寺,,ri la si,1275,sa skya/,7.497188554,7.497,,,,,,,,,,,,,,,,
0101000020E61000009A9999999939564006D3307C44C43D40,1701,1606,,,Sokpo,,Zixu xiang,,542328,谢通门县,Xietongmen Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.76667,88.9,542328214,542328108,sog po 'dsul khyung,542328214,542328108,sog po 'dsul khyung,sog po 'dul（？） khyung,Shetongmon,G2164,bzhad mthong smon rdzong,G1KR693,Ningma ?,,,Sokpo,索布寺 ?,,na,1300,Kagyu,1.711801157,1.712,x,x,x,x,date and sect according to Shetongmon Xian Wenwuzhi (1995).,,,,,,,,,,,
0101000020E6100000CDCCCCCCCC1C5940609335EA21A23D40,2722,694,,,gong song luo bu lin si,藏坝乡,Cangba xiang,Cang Ba Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.63333,100.45,513334218,283,dagon gsuam noar bu gliang,513334218,283,dagon gsuam noar bu gliang,dgon gsum nor bu gling,Litang,G2304,li thang rdzong,G1KR694,,dgon gsum nor bu gling,,na,共桑洛布林寺,,gong song luo bu lin si,1984,sa skya/,7.160246312,7.16,,,,,,,,,,,,,,,,
0101000020E61000009A999999991959406666666666A63D40,2607,695,,,ge mu si,格木乡,Gemu xiang,Ge Mu Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.65,100.4,513334219,275,ge mang dagon,513334219,275,ge mang dagon,ge mang dgon,Litang,G2304,li thang rdzong,G1KR695,,,,na,格母寺,,ge mu si,na,rnying ma/,3.779646603,3.78,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B71552559406D3997E2AA2A3D40,416,698,,,zhong zha la ma si,拉波乡,Labo xiang,La Bo Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.16667,100.58334,513334220,269,rdzoang rts bl m dagon,513334220,269,rdzoang rts bl m dagon,rdzong rtsa bla ma dgon,Litang,G2304,li thang rdzong,G1KR697,,,,na,中扎喇嘛寺,中扎寺,zhong zha la ma si,na,dge lugs/,3.060958998,3.061,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B71552559406D3997E2AA2A3D40,2724,697,,,geng sha si,拉波乡,Labo xiang,La Bo Xiang,513334,理塘县,Litang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.16667,100.58334,513334220,268,dagon gsar dagon,513334220,268,dagon gsar dagon,dgon gsar dgon,Litang,G2304,li thang rdzong,G1KR698,,,,na,更沙寺,,geng sha si,na,sa skya/,3.060958998,3.061,,,,,,,,,,,,,,,,
0101000020E6100000CA9C2E8B89CD5940F94ECC7A319C3F40,518,7,,沙尔满 ( 根据 宗教史要 ),Sha er man,下孟乡,Xiameng xiang,Xia Meng Xiang,513222,理县,Li Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.61013,103.21152,513222205,160,Byams pa dgon,513222205,160,Byams pa dgon,byams pa dgon,Lis rdzong,G2339,bkra shis gling rdzong,G1KR7,,,,,弥勒寺,下孟乡弥勒寺,Sha er man,1741,G,4.278807069,4.279,,,,,,,,,,,,,,,,
0101000020E6100000BFF1B56796CC59404B4F58E201194040,26,70,,维尔寺,Wei er si,慈坝乡,Ciba xiang,Ci Ba Xiang,513228,黑水县,Heishui Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.19537,103.19668,513228214,156,Bo'I 'ur dgon (Bo'I 'ur dgon bkra shi rnam rgayl gling),513228214,156,Bo'I 'ur dgon (Bo'I 'ur dgon bkra shi rnam rgayl gling),bo'I 'ur dgon (bo'I 'ur dgon bkra shi rnam rgayl gling),na,G2332,khro chu rdzong,G1KR70,,,,,维尔寺,,Wei er si,1040,B,18.74531367,18.745,,,,,,,,,,,,,,,,
0101000020E6100000F5673F5244C458402D6002B7EE6E3D40,420,706,,,tu deng ni xia lin,苏哇龙乡,Suwalong xiang,Su Wa Long Xiang,513335,巴塘县,Batang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.43333,99.06667,513335204,84,thuab bstan nyi shar dagon,513335204,84,thuab bstan nyi shar dagon,thub bstan nyi shar dgon,Batang,G2305,ba' thang rdzong,G1KR706,,thub bstan nyi shar dgon,,na,土登尼夏林寺,,tu deng ni xia lin,1435,dge lugs/,2.694473635,2.694,,,,,,,,,,,,,,,,
0101000020E61000003233333333F35840390664AF77F73C40,424,716,,,jia gong la kang,尼斯乡,Nisi xiang,Ni Si Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.96667,99.8,513336200,50,gyam sgang lh khang,513336200,50,gyam sgang lh khang,gyam sgang lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR716,,,,na,甲空拉康,,jia gong la kang,na,dge lugs/,7.37082627,7.371,,,,,,,,,,,,,,,,
0101000020E61000009A99999999F95840609335EA21223D40,425,717,,,song an la kang,沙贡乡,Shagong xiang,Sha Gong Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.13333,99.9,513336201,56,gasng sngagas lh khang,513336201,56,na,gsang sngags lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR717,,,,na,松安拉康,,song an la kang,na,dge lugs/,1.498913288,1.499,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A88F85840C6F99B5088083D40,426,718,,,jiu lu gu nian la kang,水洼乡,Shuiwa xiang,Shui Wa Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.03333,99.88333,513336202,53,co ro dage bsnyeanh lh khang,513336202,53,co ro dage bsnyeanh lh khang,co ro dge bsnyen lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR718,,,,na,久如古念拉康,correct pinyin: jiu ru gu nian la kang,jiu lu gu nian la kang,na,dge lugs/,8.972901836,8.973,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A88F85840C6F99B5088083D40,427,719,,,wu lu la kang,水洼乡,Shuiwa xiang,Shui Wa Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.03333,99.88333,513336202,54,dbu lo lh khang,513336202,54,dbu lo lh khang,dbu lo lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR719,,,,na,乌鲁拉康,,wu lu la kang,na,dge lugs/,8.972901836,8.973,,,,,,,,,,,,,,,,
0101000020E61000000A117008558C5940E4AAB2EF8AE83F40,1825,72,,在 宗教史要 中无相应的寺名 - 但在本真乡有同名的的大队,E er ya si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.90837,102.19269,513229100,23,Sgo yag dgon (Sgo yag ri phyug dgon),513229100,23,Sgo yag dgon (Sgo yag ri phyug dgon),sgo yag dgon (sgo yag ri phyug dgon),"""bar khams rdzong",G2330,bar khams rdzong,G1KR72,,,,,俄尔雅寺,,E er ya si?,NA,N,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A88F85840C6F99B5088083D40,428,720,,,qia ren la kang,水洼乡,Shuiwa xiang,Shui Wa Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.03333,99.88333,513336202,55,ch ran lh khang,513336202,55,ch ran lh khang,cha ran lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR720,,,,na,恰仁拉康,,qia ren la kang,na,dge lugs/,8.972901836,8.973,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B7155F5584093C6681D55D53C40,429,721,,,jia rao la kang,青麦乡,Qingmai xiang,Qing Mai Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.83333,99.83334,513336204,70,lcagas lh khang,513336204,70,lcagas lh khang,lcags lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR721,,,,na,甲绕拉康,甲绕喇空,jia rao la kang,na,dge lugs/,7.024938532,7.025,,,,,,,,,,,,,,,,
0101000020E6100000289B728577F758400000000000C03C40,134,723,,,dan niang la kang,然乌乡,Ranwu xiang,Ran Wu Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.75,99.86667,513336205,61,bstan rnam lh khang,513336205,61,bstan rnam lh khang,bstan rnam lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR722,,,,na,丹娘拉康,,dan niang la kang,na,bka' brgyud/,10.23576376,10.236,,,,,,,,,,,,,,,,
0101000020E6100000289B728577F758400000000000C03C40,430,722,,,gang se la kang,然乌乡,Ranwu xiang,Ran Wu Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.75,99.86667,513336205,60,dagon gsar lh khang,513336205,60,dagon gsar lh khang,dgon gsar lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR723,,,,na,乌鲁拉康,,gang se la kang,na,dge lugs/,10.23576376,10.236,,,,,,,,,,,,,,,,
0101000020E6100000289B728577F758400000000000C03C40,431,724,,,deng zhu la kang,然乌乡,Ranwu xiang,Ran Wu Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.75,99.86667,513336205,62,doan gruab lh khang,513336205,62,doan gruab lh khang,don grub lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR724,,,,na,邓珠拉康,邓珠喇空,deng zhu la kang,na,dge lugs/,10.23576376,10.236,,,,,,,,,,,,,,,,
0101000020E61000003233333333F3584006D3307C44C43C40,432,726,,,duo rao la kang,洞松乡,Dongsong xiang,Dong Song Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.76667,99.8,513336206,58,rdo rw lh khang,513336206,58,rdo rw lh khang,rdo rwa lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR725,,rdo rwa lha khang,,na,多饶拉康,,duo rao la kang,1325,dge lugs/,32.82275711,32.823,,,,,,,,,,,,,,,,
0101000020E61000003233333333F3584006D3307C44C43C40,433,727,,,bu yao la kang,洞松乡,Dongsong xiang,Dong Song Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.76667,99.8,513336206,59,bu lo lh khang,513336206,59,bu lo lh khang,bu lo lha khang,Xiangcheng,G1103,cha phreng rdzong,G1KR727,,,,na,布药拉康,,bu yao la kang,na,dge lugs/,32.82275711,32.823,,,,,,,,,,,,,,,,
0101000020E61000009999999999E958409A99999999193D40,434,730,,,de qing si,热打乡,Reda xiang,Re Da Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.1,99.65,513336207,65,bde chean dagon,513336207,65,bde chean dagon,bde chen dgon,Xiangcheng,G1103,cha phreng rdzong,G1KR728,,bde chen dgon,,na,德庆寺,,de qing si,1350,dge lugs/,13.25802774,13.258,,,,,,,,,,,,,,,,
0101000020E61000009999999999E958409A99999999193D40,435,732,,,ran da qu pi si,热打乡,Reda xiang,Re Da Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.1,99.65,513336207,67,r stag dagon,513336207,67,r stag dagon,ra stag dgon,Xiangcheng,G1103,cha phreng rdzong,G1KR729,,,,na,热打曲批寺,热打寺,ran da qu pi si,na,dge lugs/,13.25802774,13.258,,,,,,,,,,,,,,,,
0101000020E6100000A7B393C1518C594043FAEDEBC0E93F40,1826,73,,参木拉寺,Can mu la si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.9131,102.19249,513229100,15,Tshang gnas dgon(Mtsams nag dgon),513229100,15,Tshang gnas dgon(Mtsams nag dgon),tshang gnas dgon(mtsams nag dgon),"""bar khams rdzong",G2330,bar khams rdzong,G1KR73,,,,,参木拉寺,,Can mu la si,NA,N,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E61000009999999999E958409A99999999193D40,2619,729,,,ri ran si,热打乡,Reda xiang,Re Da Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.1,99.65,513336207,64,ri nDdagon,513336207,64,ri nDdagon,ri nD(?) dgon,Xiangcheng,G1103,cha phreng rdzong,G1KR731,,,,na,日然寺,,ri ran si,na,rnying ma/,13.25802774,13.258,,,,,,,,,,,,,,,,
0101000020E61000009999999999E958409A99999999193D40,2620,731,,,na ge si,热打乡,Reda xiang,Re Da Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.1,99.65,513336207,66,l bkoad dagon,513336207,66,l bkoad dagon,l bkod dgon,Xiangcheng,G1103,cha phreng rdzong,G1KR732,,,,na,那格寺,,na ge si,na,rnying ma/,13.25802774,13.258,,,,,,,,,,,,,,,,
0101000020E61000003333333333E35840C5F99B5088483D40,2621,733,,,beng tu si,定波乡,Dingbo xiang,Ding Bo Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.28333,99.55,513336208,49,spang doag dagon,513336208,49,spang doag dagon,spang dog dgon,Xiangcheng,G1103,cha phreng rdzong,G1KR733,,,,na,崩土寺,,beng tu si,na,rnying ma/,0.715056954,0.715,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B7155E558406D3997E2AAEA3C40,2623,735,,,ding zzhen si,白依乡,Baiyi xiang,Bai Yi Xiang,513336,乡城县,Xiangcheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.91667,99.58334,513336210,68,bstan rgyas gliang,513336210,68,bstan rgyas gliang,bstan rgyas gling,Xiangcheng,G1103,cha phreng rdzong,G1KR736,,bstan rgyas gling dgon (cha 'phreng rdzong),,na,丁真寺,correct pinyin: ding zhen si,ding zzhen si,1350,rnying ma/,3.947498273,3.947,,,,,,,,,,,,,,,,
0101000020E610000012312592E88F5940C2F5285C8FEA3F40,532,74,,查北寺,Cha bei si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.91625,102.24857,513229100,47,Tshe dpal dgon (Tshe dpal theg chog gling),513229100,47,Tshe dpal dgon (Tshe dpal theg chog gling),tshe dpal dgon (tshe dpal theg chog gling),"""bar khams rdzong",G2330,bar khams rdzong,G1KR74,,,,,查北寺,,Cha bei si,NA,G,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E61000000000000000105940F82CCF83BBFB3C40,137,741,,,shang re wu si,色拉乡,Sela xiang,Se La Xiang,513337,稻城县,Daocheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.98333,100.25,513337203,419,rdz dagon steang,513337203,419,rdz dagon steang,rdza dgon steng,na,G2306,dab pa rdzong,G1KR741,,,,na,上热吾寺,热吾上寺,shang re wu si,1175,bka' brgyud/,5.005380784,5.005,,,,,,,,,,,,,,,,
0101000020E61000000000000000105940F82CCF83BBFB3C40,2727,742,,,xia re wu si,色拉乡,Sela xiang,Se La Xiang,513337,稻城县,Daocheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.98333,100.25,513337203,420,rdz dagon zhasb,513337203,420,rdz dagon zhasb,rdza dgon zhabs,na,G2306,dab pa rdzong,G1KR742,,,,na,下热吾寺,热吾下寺,xia re wu si,1125,sa skya/,7.189220278,5.005,,,,,,,,,,,,,,,,
0101000020E6100000CDCCCCCCCCFC5840FFFFFFFFFF7F3D40,2728,744,,,lang ling si,邓波乡,Dengbo xiang,Deng Bo Xiang,513337,稻城县,Daocheng Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.5,99.95,513337205,422,rnam gliang dagon,513337205,422,rnam gliang dagon,rnam gling dgon,Daocheng,G2306,dab pa rdzong,G1KR744,,rnam gling dgon,,na,朗岭寺,,lang ling si,na,sa skya/,1.051945046,1.052,,,,,"Shown as part of Litang county on some Sichuan maps, not in my 1990 census GIS, so I just added these lat/long values to this file",,,,,,,,,,,
0101000020E6100000176536C8248D59409352D0ED25ED3F40,28,75,,莫拉寺,Mo la si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.92636,102.20537,513229100,24,Bo la dgon (Stobs ldan glang chen dgon ),513229100,24,Bo la dgon (Stobs ldan glang chen dgon ),bo la dgon (stobs ldan glang chen dgon ),"""bar khams rdzong",G2330,bar khams rdzong,G1KR75,,,,,莫拉寺,马尔康镇莫拉寺,Mo la si,1000,B,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E6100000CDCCCCCCCCCC58403433333333B33C40,440,751,,,long rao si,日龙乡,Rilong xiang,Ri Long Xiang,513338,得荣县,Derong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.7,99.2,513338202,115,anng bzang dagon,513338202,115,anng bzang dagon,ang bzang dgon,Derong,G2307,sde rong rdzong,G1KR751,,,,na,龙绒寺,,long rao si,1787,dge lugs/,9.929500546,9.93,,,,,,,,,,,,,,,,
0101000020E6100000C1340C1F11D158406666666666663C40,2626,753,,,xin jie si,古学乡,Guxue xiang,Gu Xue Xiang,513338,得荣县,Derong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,28.4,99.26667,513338206,113,shiang bcangas dagon,513338206,113,shiang bcangas dagon,shing bcangs dgon,Derong,G2307,sde rong rdzong,G1KR753,kagyu ?,,,na,新街寺,新艾寺,xin jie si,1384,rnying ma/,2.803083392,2.803,,,,,,,,,,,,,,,,
