id,name,lat,long,located in
G1636,til dkar ri khrod/,,,nyag rong rdzong /; 新龙县; Nyakrong county
G00JR695,sa dmar gser gling dgon/,,,zung chu rdzong /; 松潘县; shar khog
G2GS1242,ma mgon dgon/; 麻根寺,32.23333,99.26667,sde dge rdzong /; 德格县; Derge County
G3900,wa dgon phun tshogs gling /,,,li thang rdzong /; 理塘县; Litang county
G1PD105572,欧后扎参康; sha brang dgon pa/,35.32881,100.44677,同德县; gad pa sum mdo rdzong /; nag bza'
G1KR126,约木德寺; yong 'dus dgon/,32.13601,101.70586,马尔康县; Barkham County; 'bar khams rdzong /
G1KR102,lcags mo dgon/; 甲莫寺,31.66118,102.03793,马尔康县; Barkham County; 'bar khams rdzong /
G427,mal gro rgyal bzangs sgang /,,,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县
G1KR2601,居布隆寺; cu pur mtshams khang /,35.59985,100.2424,贵南县; mang ra rdzong /
G1KR151,kun mtshar dgon/; 更扎寺,31.81296,101.06326,'dzam thang rdzong /; 壤塘县
G2CN569,超戒寺; Vikramaśīla; bikram la shI la/; Vikramasila,,,india; rgya gar/; 印度
G4481,shing lung dgon/; 松藩寺,36.92911,102.10381,Gonlung; dgon lung rdzong /; 互助县
G4264,tsha 'brong dgon/,,,
G4397,ru dgon gsar/,,,phu gsum shang (snye mo rdzong); snye mo rdzong /; 尼木县; Nyemo county
G1KR808,扎什曲林寺,29.03333,99.05,Dechen County; 德钦县; bde chen rdzong /
G1KR1536,rtsis gnas gsar/; 孜乃萨寺,29.05,89.38333,rgyal rtse rdzong /; 江孜县; Gyangtse county
G1KR1859,Lamaling monastery; bla ma gling dgon/; 喇嘛岭寺,29.43333,94.38333,林芝县; nying khri rdzong /; Nyingtri county
G4131,dgu rdzab dgon/,,,lcags zam rdzong /; 泸定县
G1637,chos khri sgar/,,,nyag rong rdzong /; 新龙县; Nyakrong county
G2LS547,怒布寺; snub dgon pa/,31.75,79.25,rtsa mda' rdzong /; 札达县; Tsada County
G4927,sa ra dgon pa/,,,
G1KR153,we dgon/; 热寺,31.91317,101.08781,'dzam thang rdzong /; 壤塘县
G1940,thang gzhis dgon/,,,同德县; gad pa sum mdo rdzong /
G1KR230,dpal skyid spre tshang dgon/; 卓仓寺,33.59068,103.23413,mdzod dge rdzong /; 若尔盖县
G1PD96007,lin gtsang zi/; 灵藏寺,36.05451,102.83,民和县; bka' ma log rdzong /
G1936,赛力亥寺; gser lag dgon/; Serlak Gon,35.11624,100.42243,同德县; gad pa sum mdo rdzong /
G3822,dpal 'dzoms dgon/; 帮中寺,31.48333,99.3,dpal yul rdzong /; Palyul county; 白玉县
G1KR2270,gyod rgya dgon pa/; 角加寺,36.21813,101.79932,化隆回族自治县; ba yan rdzong /
G1KR2263,下多巴寺; zha stod pa zi/,36.08319,101.92607,化隆回族自治县; ba yan rdzong /
G4441,lcang ra dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; brag sgo shang (snye mo rdzong)
G2044,'brong ngur gsum mdo dgon/,,,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县
G1KR2416,曲库乎瓜什则寺; chu khol mgar rtse dgon pa/,35.37296,101.95,同仁县; Rebkong County; reb gong rdzong /
G3906,ri nag thub bstan gling /,,,li thang rdzong /; 理塘县; Litang county
G474,龙合寺; thang ring dgon pa/,36.20132,102.57462,民和县; bka' ma log rdzong /
G1KR1989,te'i sgang dgon/; 迪岗寺,34.14167,103.249,迭部县; the bo rdzong /
G1KR1891,bsam gling dgon/; 桑林寺,30.26667,94.88333,yid 'ong zhing ra (spo bo rdzong); 波密县; spo bo rdzong /; Pome County
G1KR2400,赛日德寺; gser rte'u dgon/,37.33187,100.62766,rkang tsha rdzong /; 刚察县
G1KR1143,那日桑登林寺; nag ru bsam gtan gling /,31.37819,95.635694,steng chen rdzong /; Tengchen County; 丁青县
G2708,察柔寺; khra ru dgon/,,,yul shul rdzong /; 玉树县
G1KR1558,pad ma chos gling /; Padma Choling; 白玛曲林寺,28.96667,88.51667,sa skya rdzong /; Sakya county; 萨迦县
G1KR2770,群则寺; chos mdzad dgon pa/,33.41084,97.31518,称多县; khri 'du rdzong /
G391,gser mdog can/; 色多坚寺,29.3,89.05,gzhis ka rtse/; 桑珠孜区(2014); Shikatse City (1986-2014); pan/
G1KR2896,chu dmar tshogs ra/; 曲麻河宗教活动点,34.7229,94.88115,曲麻莱县; chu dmar leb rdzong /
G2867,拉孜寺; khams lha rtse dgon/,30.8,94.86667,Palbar County; dpal 'bar rdzong /; 边坝县
G1DOMM0045,Urchuudiin süm,47.9,106.98,Ulaanbaatar; 乌兰巴托; u lan dpa' thul/; Улаанбаатар
G2045,brag rdog dgon/,,,rtsa zhol shang (mal gro gung dkar rdzong)
G1KR2415,达江寺; dar zhing bde 'dzoms dgon/,35.37296,101.95,同仁县; Rebkong County; reb gong rdzong /
G1KR2541,环仓寺; dpon tshang zi/,35.96338,101.34606,khri ka rdzong /; 贵德县
G4440,srid rgyal dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; brag sgo shang (snye mo rdzong)
G1829,珍珠寺; jo jo lha khang /,36.05,101.46,khri ka rdzong /; 贵德县
G3805,khams gsum grags dgon pa/; 克孜扎寺,29.46667,101.53333,康定县; Dardo county; dar mdo rdzong /
G1KR164,chos thang dgon/; 曲塘寺,32.40202,101.13541,'dzam thang rdzong /; 壤塘县
G1PD95987,嘉吉寺; rgya skyid dgon/,36.19363,102.92214,民和县; bka' ma log rdzong /
G3905,thang dkar nor bu gling /,,,li thang rdzong /; 理塘县; Litang county
G1KR1892,khrom gzigs dgon/; 成色寺,30.26667,94.88333,yid 'ong zhing ra (spo bo rdzong); 波密县; spo bo rdzong /; Pome County
G4004,spang sgang dgon/,,,cha phreng rdzong /; 乡城县
G1KR2380,郭密寺; sgo me dgon pa/,38.24184,100.00961,chu len rdzong /; 祁连县
G1KR1355,义章寺,30.75,96.11667,Lhorong county; 洛隆县; lho rong rdzong /
G3243,nyug chos 'khor gling /,,,
G3376,spos dga' dgon/,,,stag rtse rdzong /; 达孜县; Taktse county; yer pa shang (stag rtse rdzong)
G1KR1961,spos lung zhwa nag dgon/; ？,34.76108,103.95362,卓尼县; co ne rdzong /
G2424,thar pa gling /; 塔巴林寺,29.407,90.61611,chu shur rdzong /; 曲水县; Chushur County; chu shur grong rdal/; chos phu shang (chu shur rdzong)
G1KR1884,phu lung dgon/; 普龙寺,30.06667,95.61667,波密县; spo bo rdzong /; Pome County; chu mdo chus (spo bo rdzong)
G2640,丛洒寺; tshang gsar dgon/,32.26932,95.61363,nang chen rdzong /; 囊谦县; Nangchen County
G1KR109,thod mgo dgon/; 藤果寺,31.87152,101.69199,马尔康县; Barkham County; 'bar khams rdzong /
G1KR1378,bde chen lhun grub rdgon/; 德钦伦珠寺,30.98333,94.68333,Palbar County; dpal 'bar rdzong /; 边坝县
G1KR1266,多达寺; stong mda' dgon/,29.498281,97.936082,左贡县; Zogang County; mdzo sgang rdzong /
G1DOMM0048,Dashsamdanlin khural; bkra shis bsam gtan gling grwa tshang /,47.9,106.98,Ulaanbaatar; 乌兰巴托; u lan dpa' thul/; Улаанбаатар
G4003,ldeng thang dgon/,,,cha phreng rdzong /; 乡城县
G4575,加日寺; lcags ri dgon/,29.88404,91.00609,lhun grub rdzong /; 林周县; Lhundrub county
G1KR120,mu nge dgon/; 蒙岩寺,32.20995,102.0005,马尔康县; Barkham County; 'bar khams rdzong /
G2691,bkra shis chos gling dgon/; 曲林寺,32.78148,95.56739,杂多县; rdza stod rdzong /
G4136,ze phug ri khrod/,,,la stod/
G4269,bsam grub dgon/,,,昌都县; chab mdo rdzong /; Chamdo county
G3904,stong pad mo dgon/,,,li thang rdzong /; 理塘县; Litang county
G3240,rgyal sras dgon/,,,
G1810,dpal sde dgon/,,,yar thang zhang /
G1KR2058,霍尔藏寺; hor gtsang sngags pa grwa tshang /,35.35882,102.74797,bsang chu rdzong /; 夏河县
G1KR1912,石门寺; yar lung thur chen dgon/; Yarlung Turchen,37.01667,103.08334,dpa' ris rdzong /; 天祝县
G1943,lha lcam dgon/,,,同德县; gad pa sum mdo rdzong /
G1KR2803,nya yag yul dgon pa/; 念雅叶寺,32.26099,96.31344,nang chen rdzong /; 囊谦县; Nangchen County
G1KR8,sa 'brug dgon/; 龙头寺,32.7902,103.63374,zung chu rdzong /; 松潘县
G4571,grab gser dgon/,,,lhun grub rdzong /; 林周县; Lhundrub county
G1KR1662,乃聂寺,31.53333,91.41666,Nagchu County; nag chu rdzong /; 那曲县
G1KR2388,压秀麻苯教寺; ya zhol ma zi/,37.23,100.5,
G1KR1561,gangs dkar chos sde/; Gonga Chode,28.7,87.78333,sa skya rdzong /; Sakya county; 萨迦县
G1KR1637,雍仲拉德寺; g.yung drung lha sde/,27.56667,88.98333,gro mo rdzong /; 亚东县; Dromo county
G2067,thang skya dgon/; 唐加寺,29.90192,91.76738,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县; thang skya shang (mal gro gung dkar rdzong)
G2635,拉朗寺; lha lam dgon/,32.04602,96.01226,nang chen rdzong /; 囊谦县; Nangchen County
G4268,khyung rme dkyil mkhar dgon/,,,
G1KR2307,香塔寺; zhang tha zi/,36.16308,102.35,化隆回族自治县; ba yan rdzong /
G2277,罗布德庆寺; lo bo bde chen dgon/,31.97,85.02,sger rtse rdzong /; 改则县; Gertse County; stong mtsho chus (sger rtse rdzong)
G3241,bkra shis bsam gtan gling /,,,skyid grong rdzong /; 吉隆县; Kyirong county
G3723,dpal 'byor dgon/,,,
G3856,'brug rje dgon/,,,'dab pa rdzong /; 稻城县; Dabpa county
G4089,bkra shis 'jam dbyangs dgon pa/,,,nyag chu rdzong /; 雅江县; Nyakchu county
G4392,bsam gling dgon/,,,bal yul/; 尼泊尔; nepal
G4453,兴芒寺; shing mang dgon pa/,28.21485,91.76383,mtsho sna rdzong /; Tsona county; 错那县
G1KR2326,a u cul zi/; awuju si,36.08823,102.54711,化隆回族自治县; ba yan rdzong /
G3653,rnga rkang dgon/; 安古寺,30.78333,100.16666,nyag rong rdzong /; 新龙县; Nyakrong county
G1KR1135,群可林寺,31.66667,96.33334,ri bo che rdzong /; Riwoche county; 类乌齐县
G1KR1171,巴登果吉寺,31.41667,95.58334,steng chen rdzong /; Tengchen County; 丁青县
G1KR2787,ya'i ba dgon pa/; 依哇寺,33.26547,97.1577,称多县; khri 'du rdzong /
G1KR2234,霍尔郡拉康; hor jun lha khang /,36.7333,102.14714,Gonlung; dgon lung rdzong /; 互助县
G433,石藏寺; gtsang sgar/,34.70993,100.94099,同德县; gad pa sum mdo rdzong /
G1KR55,da phan dgon/; 达坪寺,31.53562,102.42271,btsan lha rdzong /; 小金县
G1KR827,mtshams khung dgon/; 仓姑寺,29.65082,91.13381,lha sa/; Lhasa; 拉萨
G1896,lha mo drel dgon/,,,共和县; chab cha rdzong /
G1KR1671,丹古寺,30.48333,92.5,嘉黎县; Lhari county; lha ri rdzong /
G4391,jo ro btsan khang dgon/,,,
G3724,mdo thog rung dgon/,,,
G1KR1885,chu mdo dgon/; 倾多寺,30.06667,95.61667,波密县; spo bo rdzong /; Pome County; chu mdo dgon khag lnga /
G1KR2439,格当寺; sge'u steng dgon/,35.51435,102.17692,同仁县; Rebkong County; reb gong rdzong /
G1KR2327,尖科寺; can 'khor zo/,36.08823,102.54711,化隆回族自治县; ba yan rdzong /
G1KR1354,格龙寺,30.88333,96.31667,Lhorong county; 洛隆县; lho rong rdzong /
G1PD114151,shu bha 'brug dgu gling /,,,
G3827,佐妥寺; rab mtho dgon/,31.48333,99.3,dpal yul rdzong /; Palyul county; 白玉县
G2962,spongs mgo chos gling /,,,
G1KR2792,尕藏寺; skal bzang dpal 'byor dgon/,33.37503,97.06236,称多县; khri 'du rdzong /
G1AG44,sman sding /,,,
G170,天堂寺; Chortentang Monastery; mchod rten thang dgon/,36.95,102.5,dpa' ris rdzong /; 天祝县
G1897,ho thog dgon/,,,共和县; chab cha rdzong /
G4576,glang thang dgon/; 朗塘寺,29.86609,91.19581,lhun grub rdzong /; 林周县; Lhundrub county
G3061,bkra shis ljongs/,,,stag rtse rdzong /; 达孜县; Taktse county; brag dkar zhol kung hre (stag rtse rdzong)
G3970,rlung shar dgon/; 龙写寺,32.78333,100.05,gser thar rdzong /; 色达县; Serta county
G4390,sgo shar dgon/,,,
G3721,dbang mda' nag sgar/,,,
G201,觉囊寺; Jonang Gon; jo nang dgon pa/,29.35,88,lha rtse rdzong /; 拉孜县; Lhatse county
G1KR1759,g.yu bun dgon/; 玉彭寺,31.176703,86.809965,Nyima county; nyi ma rdzong /; 尼玛县
G14,smin grol gling /; Mindroling; 敏珠林寺,29.18693,91.40557,grwa nang rdzong /; Dranang county; 扎囊县
G174,朱固寺; 'bru gu dgon/,37.1499,102.36759,门源回族自治县; sems nyid rdzong /
G4856,康多上寺; khang thog stod ma dgon/,35.04526,103.48447,卓尼县; co ne rdzong /
G3833,gtsang smad seng+ge dgon/; 生根寺,31.7,100.86667,brag 'go rdzong /; 炉霍县; Drakgo county
G1BR031,Iroisky datsan,50.980659,105.815048,Buryatia
G4087,ri rgya dgon pa/,,,nyag chu rdzong /; 雅江县; Nyakchu county
G1KR249,rong tha dgon/; 荣塔寺,33.00934,102.97406,rka khog rdzong /; 红原县
G1KR645,mkhan len dgon/; 康勒寺,32.36666,99.96667,gser thar rdzong /; 色达县; Serta county
G1KR72,sgo yag dgon/; 俄尔雅寺,31.90837,102.19269,马尔康县; Barkham County; 'bar khams rdzong /
G3988,gser thar se ra dgon/,,,gser thar rdzong /; 色达县; Serta county
G3972,hor shul dgon/; 霍西寺,32.01667,100.51667,gser thar rdzong /; 色达县; Serta county
G1BR040,Chita datsan,52.053653,113.510031,Buryatia
G1AG47,g.yu thog dgon/; yutok monastery,,,gser thar rdzong /; 色达县; Serta county; 'dzam thang rdzong /; 壤塘县
G1KR1273,吾通寺,29.21667,98.1,左贡县; Zogang County; mdzo sgang rdzong /
G1KR822,扎希寺; grwa bzhi dgon/,29.67682,91.13987,lha sa/; Lhasa; 拉萨
G1KR1458,罗仁寺; lam rim dgon/,29.13444,91.62751,'phyong rgyas rdzong /; Chongye county; 琼结县
G3278,郎木寺; stag tshang lha mo dgon/; Ganden Shedrub Pekar Drolwailing,34.08547,102.62798,碌曲县; klu chu rdzong /
G4086,mi nyag ri slo dgon pa/; 日洛寺,29.88333,101.31667,nyag chu rdzong /; 雅江县; Nyakchu county
G3722,'phrang gnyis stod dgon/,,,
G1KR738,直贡寺; bri shis dgon/,29.2,100.11667,'dab pa rdzong /; 稻城县; Dabpa county
G1KR2595,桑当寺; seng ldang dgon/,35.51,100.01102,兴海县; rtsi gor thang rdzong /
G3829,达依寺; zla 'od dgon/,31.48333,99.3,dpal yul rdzong /; Palyul county; 白玉县
G1KR2650,东吉多卡寺; sdong rgyud rdo kha dgon/,33.94993,100.08982,甘德县; dga' bde rdzong /
G1KR2522,乜纳寺; mi nyag grwa tshang /,36.05619,101.44408,khri ka rdzong /; 贵德县
G2664,杂龙寺; rdza lung dge dgon/,32.52863,95.31906,杂多县; rdza stod rdzong /
G1KR1370,达瓦寺,30.96667,95.01667,Palbar County; dpal 'bar rdzong /; 边坝县
G1572,phur mgo dgon/; 彭戈寺,31.58333,100.01667,dkar mdzes rdzong /; Kartse County; 甘孜县
G1KR1584,spang yul/; 邦玉寺,29.38333,87.63333,ngam ring rdzong /; Ngamring county; 昂仁县
G4749,mdo sngags chos gling /,,,
G2076,宗孜寺; rdzong rtse dgon/,30.02094,91.8728,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县; nyi ma lcang ra shang (mal gro gung dkar rdzong)
G1KR1274,伦珠寺,29.21667,98.1,左贡县; Zogang County; mdzo sgang rdzong /
G1KR2689,bkra shis lhun dge dgon/; 扎西格寺,33.01298,97.09177,yul shul rdzong /; 玉树县
G1KR680,lnga bcu grwa tshang /; 安觉扎仓,29.95,100.18333,li thang rdzong /; 理塘县; Litang county
G4688,tsan+dan dgon/; 赞丹寺,31.88333,93.78333,Sok county; sog rdzong /; 索县
G1KR1049,康果寺,32,97.56667,Joda County; 'jo mda' rdzong /; 江达县
G3LS16,mar mig dgon/,,,dge rgyas rdzong /; Gegye county; 革吉县
G3CN8454,gdong dga' chos sde/,,,sa skya rdzong /; Sakya county; 萨迦县
G1KR2276,才毛吉寺; mtshar mo che'i ri khrod/,36.24352,101.88,化隆回族自治县; ba yan rdzong /
G2965,yag mo'i spyi ba dgon/,,,rkang tsha rdzong /; 刚察县
G1KR4,stag btegs dgon/; 宝殿寺,31.44199,103.17211,li xian; bkra shis gling rdzong /; 理县
G4263,chos khri dgon/,,,
G1888,元者寺; chab cha g.yon ru dgon/,36.49552,100.83162,共和县; chab cha rdzong /
G1KR1976,jo to ri khrod/; 交多静修院,33.59493,104.5024,舟曲县; 'brug chu rdzong /
G3728,khro skyabs thugs rje chen po/,,,
G160,塔尔寺; sku 'bum dgon/; Kumbum Jampaling,36.48198,101.56,湟中县; sku 'bum rdzong /
G3879,bzhag ma thang dgon/; 麻通寺,30.46667,100.1,li thang rdzong /; 理塘县; Litang county
G1KR65,ra wo dgon/; 西维寺,32.05952,103.25529,khro chu rdzong /; 黑水县
G4262,ngom 'dus dgon/,,,Lhorong county; 洛隆县; lho rong rdzong /
G4395,a khro dgon pa/,,,nang chen rdzong /; 囊谦县; Nangchen County
G00AG02542,khrigs se'i chos sde/,,,mang yul/
G00AG02675,rgya sne steng thub bstan dar rgyas gling /,,,smar khams rdzong /; 芒康县; Markham county
G4592,甲扎寺; rgya grags dgon/,29.95585,91.24003,lhun grub rdzong /; 林周县; Lhundrub county
G1KR372,khu gyi rdo dgon/; 口其多安寺,30.5,101.43333,rta'u rdzong /; 道孚县; Tawu county
G1KR644,色拉寺; gser ta dgon/,32.36666,99.96667,gser thar rdzong /; 色达县; Serta county
G1KR2254,结什当寺; gyer thang ri khrod/,35.98519,102.03,化隆回族自治县; ba yan rdzong /
G1KR80,'od 'dus dgon/; 阿底寺,31.88802,102.25174,马尔康县; Barkham County; 'bar khams rdzong /
G4925,nyin yos dgon pa/,,,
G1KR2853,sa mgo dge dgon pa/; 洒郭改寺,31.8963,96.14278,nang chen rdzong /; 囊谦县; Nangchen County
G1KR21,rab dben dgon/; 扎如寺,33.24342,103.95918,南坪县; gzi tsha sde dgu rdzong /
G1KR1352,bal tho dgon/; 白托寺,31.052379,95.815067,Lhorong county; 洛隆县; lho rong rdzong /
G1KR1638,巴夏寺; ba sha dgon/,27.4,88.93333,gro mo rdzong /; 亚东县; Dromo county
G3725,khang rgan dgon/,,,
G4652,byams me dgon/; 哲蚌寺,33.7183,102.46394,mdzod dge rdzong /; 若尔盖县
G4083,堆多寺; mdo stod dgon pa/,29.83333,101.11667,nyag chu rdzong /; 雅江县; Nyakchu county
G2GS1267,sngon mo chos rdzong /; 温母曲宗寺,29.21667,88.18333,lha rtse rdzong /; 拉孜县; Lhatse county
G3550,孜东寺; rtse gdong dgon/,29.45,89.26667,rnam gling rdzong /; 南木林县; Namling County; rtse gdong /
G4636,rwa sgreng 'khrungs khang /; 热振冲康寺,29.08182,92.72124,加查县; Gyatsha county; rgya tsha rdzong /
G4CZ1550,gra byams pa gling /; 强巴林寺,29.2289,91.33956,grwa nang rdzong /; Dranang county; 扎囊县
G1848,浪查寺; glang tsha dgon/,35.95733,101.57054,khri ka rdzong /; 贵德县
G4924,gling 'bud dgon pa/,,,
G2DOMM0020,Goviin Noyon Khutagt Danzan Ravjaagiin neremjit Ürjin Shaddüvlin khiid; u rgyan bshad sgrub gling /,47.92,106.98,Ulaanbaatar; 乌兰巴托; u lan dpa' thul/; Улаанбаатар
G1632,u rgyan phun tshogs dgon/,,,nyag rong rdzong /; 新龙县; Nyakrong county
G3062,gnyan dgon phug,,,stag rtse rdzong /; 达孜县; Taktse county; 'brom thod shang (stag rtse rdzong)
G2DOMM0016,Gandan Sodnomdarjailin khiid; dga' ldan bsod nams dar rgyas gling /,47.87,106.81,Ulaanbaatar; 乌兰巴托; u lan dpa' thul/; Улаанбаатар
G1KR1866,珠拉寺,30.06667,93.6,kong po rgya mda' rdzong /; 工布江达县; Kongpo Gyamda County
G3726,khang sar gong ma dgon/,,,
G2964,gnya' zhol ma'i sngags khang /,,,rkang tsha rdzong /; 刚察县
G1KR132,btsag dgon/; 赞寺,32.23087,101.82896,马尔康县; Barkham County; 'bar khams rdzong /
G3063,yer pa grwa tshang /,,,stag rtse rdzong /; 达孜县; Taktse county; yer pa shang (stag rtse rdzong)
G1899,dkar la dgon/; Karla Gon Shedrub Dargyeling,,,共和县; chab cha rdzong /
G1KR68,ri ddhi dgon/; 在 宗教史要 中无与此寺相应名字的位于知木林乡的寺庙,32.16347,103.19376,khro chu rdzong /; 黑水县
G1KR152,'dzam thang dgon gsar dgon/; 公生寺,31.90473,101.11714,'dzam thang rdzong /; 壤塘县
G2KR85,Lingjue si; Maidarin juu; jo bo'i lha kang; Maidariyin Juu; Maidari-yin juu; Maidari keid dasilhungdubcan; 靈覺寺,40.607592,110.705219,mkhar sngon grong khyer; Kökeqota; Kökeqota; 呼和浩特市
G2359,bla 'bring chos sde/; Lading Chode,,,
G630,bzhad bkra shis dge 'phel/; 扎西吉培寺,29.43333,88.2,bzhad mthong smon rdzong /; Shetongmon county; 谢通门县
G1KR159,gsang sngags shugs 'byung gling /; Shukjung Monastery; 西琼寺,32.51672,100.70115,'dzam thang rdzong /; 壤塘县
G1610,扎益寺; brag dben dgon/,30.96667,100.2,nyag rong rdzong /; 新龙县; Nyakrong county
G3865,brag nag dgon/; 扎郎寺,29.03333,100.23333,'dab pa rdzong /; 稻城县; Dabpa county
G3994,gzhu chen dgon/,,,gser thar rdzong /; 色达县; Serta county
G382,mtshams brag dgon/,,,thim phu/; Thimphu
G4092,thang dkar dgon pa/,,,nyag chu rdzong /; 雅江县; Nyakchu county
G3509,gong dkar chos sde/; 贡嘎曲德寺,29.25615,90.81532,gong dkar rdzong /; Gongkar county; 贡嘎县
G1KR2100,新庄拉康; zhin grong lha khang /,36.59665,101.45855,湟中县; sku 'bum rdzong /
G973,rdzing phyi chos sde/; 真起寺,29.44823,92.35815,'ol kha/; zangs ri rdzong /; Zangri county; 桑日县
G1KR77,tshe dpal lha khang /; 查北寺,31.93125,102.24857,马尔康县; Barkham County; 'bar khams rdzong /
G2796,chab dkar dgon/; Kongpo Chabkar Gon,,,kong po/
G1KR1715,空地寺,30.91667,88.71667,shan rtsa rdzong /; Shantsa county; 申扎县
G4854,七步寺; ngas mdo dgon/,34.48999,103.59457,卓尼县; co ne rdzong /
G4319,gu mdo dgon/,,,
G1BR029,Khujirtayevsky datsan,,,Buryatia
G1ER14,碛砂延圣寺,31.24321,120.847324,rgya nag; 支那; china
G2227,gser ti dgon pa/,,,rtsa mda' rdzong /; 札达县; Tsada County
G250,chos 'khor lhun po/; Chokor Lhunpo,,,sa skya rdzong /; Sakya county; 萨迦县
G1598,nyA rtse dgon/,,,nyag rong rdzong /; 新龙县; Nyakrong county
G3119,thar pa gling /,,,mkhar rta khul/
G1KR1175,夏色拥宗寺; bya ze yang rdzong dgon/,31.533233,95.271109,steng chen rdzong /; Tengchen County; 丁青县
